Branch ID,Product A (Unit(s) Sold),Product B (Unit(s) Sold),Product C (Unit(s) Sold),Product D (Unit(s) Sold),Product E (Unit(s) Sold),Product F (Unit(s) Sold)
003318,15,4,4,12,5,13
003319,3,8,5,8,10,2
003320,16,19,20,2,5,8
003321,4,16,17,20,11,14
003322,16,18,12,11,13,3
003323,19,5,10,15,0,7
003324,19,16,19,9,19,13
003325,13,19,4,7,13,20
003326,4,3,11,9,18,7
003327,20,15,1,1,3,20
003328,19,12,12,17,11,10
003329,10,4,4,0,9,1
003330,15,8,13,11,3,7
003331,20,7,2,1,3,19
003332,9,17,6,18,9,12
003333,18,3,12,17,8,15
003334,2,5,7,15,13,20
003335,5,2,4,5,12,9
003336,8,15,9,4,7,8
003337,16,13,7,10,10,4
003338,5,14,5,11,7,1
003339,7,13,20,16,14,5
003340,7,4,17,15,4,10
003341,4,15,6,9,14,10
003342,15,17,6,9,18,8
003343,18,15,11,2,12,13
003344,18,17,15,19,12,3
003345,11,17,4,2,1,10
003346,15,14,19,15,13,19
003347,7,8,14,3,9,4
003348,16,15,7,10,12,4
003349,17,14,19,3,18,6
003350,3,19,14,13,13,4
003351,11,9,4,2,14,5
003352,9,9,20,13,0,9
003353,12,18,1,12,16,13
003354,9,16,6,14,3,1
003355,15,18,19,6,18,20
003356,14,14,8,5,18,13
003357,11,7,5,1,9,5
003358,10,17,4,9,2,3
003359,11,3,14,13,13,6
003360,13,2,7,1,10,4
003361,19,9,16,16,1,9
003362,9,3,17,1,8,3
003363,20,8,12,7,2,3
003364,20,3,7,17,3,9
003365,1,0,18,3,16,10
003366,5,15,20,11,4,15
003367,14,4,13,19,0,13
003368,1,8,19,12,14,19
003369,19,17,15,4,4,6
003370,13,19,13,11,2,15
003371,11,11,13,3,0,9
003372,16,13,13,14,6,13
003373,1,8,7,2,5,7
003374,20,14,0,11,15,17
003375,4,1,10,13,3,2
003376,5,5,7,18,10,11
003377,3,10,16,16,2,18
003378,7,15,5,5,10,7
003379,7,7,4,17,14,19
003380,12,14,15,9,7,2
003381,10,1,10,2,20,15
003382,16,17,7,20,2,7
003383,18,13,12,13,17,7
003384,18,15,12,15,19,14
003385,8,18,17,19,5,3
003386,3,2,8,20,19,4
003387,13,9,1,20,20,14
003388,10,8,13,14,14,17
003389,18,10,11,8,2,6
003390,10,16,20,8,8,13
003391,3,0,15,0,12,16
003392,16,14,15,5,1,5
003393,7,4,8,15,17,19
003394,8,15,10,15,4,7
003395,16,4,11,5,16,7
003396,14,0,17,11,17,7
003397,17,15,0,19,3,3
003398,9,15,5,8,17,14
003399,1,20,19,8,10,5
003400,12,10,12,16,19,8
003401,5,3,19,1,11,16
003402,12,11,16,1,16,19
003403,12,17,4,12,9,7
003404,4,5,17,11,13,18
003405,15,1,19,12,19,14
003406,10,12,19,18,13,5
003407,15,0,17,14,20,9
003408,13,5,17,8,11,18
003409,9,11,14,4,6,8
003410,7,0,11,7,18,16
003411,13,6,12,17,17,12
003412,4,18,10,19,7,15
003413,11,10,19,4,6,9
003414,9,6,4,15,4,6
003415,4,16,8,3,13,2
003416,3,7,5,7,4,13
003417,1,15,3,9,16,17
003418,5,2,16,5,8,4
003419,9,0,17,5,5,6
003420,5,16,4,14,1,10
003421,2,6,3,10,20,1
003422,1,14,8,20,20,6
003423,11,2,10,7,4,17
003424,9,11,11,15,17,18
003425,13,1,9,8,17,0
003426,4,2,4,9,17,2
003427,16,14,6,5,18,15
003428,8,14,0,12,0,14
003429,4,18,12,1,17,5
003430,5,10,1,10,12,7
003431,17,3,18,15,11,2
003432,15,11,16,9,10,13
003433,4,2,17,18,10,20
003434,7,19,6,11,8,15
003435,12,12,9,13,10,1
003436,6,4,9,11,16,2
003437,7,9,11,1,9,1
003438,13,4,13,5,9,7
003439,18,20,5,17,6,6
003440,4,17,8,9,2,5
003441,3,4,1,18,11,5
003442,11,16,10,11,13,2
003443,18,10,6,17,2,16
003444,11,14,5,0,2,2
003445,16,15,9,6,12,16
003446,10,16,3,18,6,16
003447,19,19,12,9,5,15
003448,17,0,2,16,13,12
003449,5,9,19,5,9,15
003450,16,17,5,1,7,17
003451,17,13,15,12,4,17
003452,0,8,20,7,17,5
003453,6,5,1,16,15,20
003454,13,16,4,19,10,14
003455,13,1,19,5,9,19
003456,1,7,3,15,17,5
003457,17,5,12,17,8,17
003458,13,17,16,7,19,1
003459,6,18,13,14,15,8
003460,15,7,3,13,16,5
003461,8,15,7,12,14,5
003462,6,0,17,15,3,4
003463,2,8,11,1,17,18
003464,4,20,17,18,19,4
003465,6,14,11,18,10,5
003466,2,18,17,3,10,11
003467,14,16,8,16,20,8
003468,14,9,14,16,12,13
003469,14,8,7,4,13,15
003470,1,4,11,19,8,9
003471,16,10,6,18,14,4
003472,12,19,10,7,18,8
003473,1,3,17,9,16,0
003474,16,7,5,10,12,3
003475,8,20,13,18,19,14
003476,1,14,3,3,16,15
003477,4,19,3,3,19,6
003478,9,10,2,8,17,9
003479,8,1,13,2,13,20
003480,19,0,2,18,6,3
003481,19,13,2,13,15,11
003482,0,19,15,8,1,17
003483,6,5,10,19,7,7
003484,4,14,3,18,5,20
003485,7,15,1,2,0,8
003486,14,17,13,15,17,7
003487,15,15,2,1,19,4
003488,7,8,9,6,19,7
003489,17,8,12,7,11,2
003490,13,9,15,15,4,10
003491,9,4,7,9,10,6
003492,17,14,0,12,18,19
003493,7,15,13,13,6,14
003494,11,5,15,9,7,20
003495,19,4,4,2,6,16
003496,8,14,10,15,19,13
003497,5,6,11,18,12,10
003498,17,7,10,5,2,18
003499,11,6,4,17,7,5
003500,10,9,13,13,19,15
003501,5,12,14,20,9,13
003502,18,12,4,18,5,2
003503,4,5,11,2,15,15
003504,8,11,18,0,13,17
003505,8,3,20,16,3,18
003506,5,4,14,15,4,13
003507,9,11,16,7,5,8
003508,13,12,2,6,7,15
003509,0,13,12,8,6,14
003510,19,7,7,3,16,0
003511,18,8,4,0,16,16
003512,5,11,10,4,14,4
003513,8,12,10,14,17,11
003514,12,20,7,13,18,12
003515,3,10,2,19,11,20
003516,12,13,20,17,6,7
003517,15,16,8,8,10,8
003518,14,11,16,2,11,4
003519,1,18,19,17,9,15
003520,5,5,8,3,2,2
003521,12,7,7,11,12,2
003522,20,11,12,7,17,3
003523,10,16,11,16,7,6
003524,8,0,3,18,8,6
003525,1,19,16,6,10,18
003526,15,18,6,12,15,18
003527,7,14,13,19,1,11
003528,2,14,10,20,17,9
003529,11,12,7,8,11,15
003530,15,14,9,0,16,15
003531,16,10,8,10,7,3
003532,7,9,1,5,4,3
003533,18,2,16,14,17,6
003534,8,2,1,19,20,1
003535,3,10,4,13,16,3
003536,10,12,15,6,18,17
003537,4,4,18,17,7,19
003538,3,7,14,18,10,18
003539,1,15,7,18,9,11
003540,14,10,18,2,17,17
003541,20,13,15,4,3,11
003542,10,1,1,18,0,12
003543,9,19,15,18,9,2
003544,17,16,8,13,2,17
003545,8,4,6,15,13,11
003546,13,14,1,16,14,17
003547,14,20,4,3,13,5
003548,13,16,0,1,3,8
003549,13,11,18,10,20,3
003550,11,18,15,16,11,9
003551,12,6,15,17,8,5
003552,16,20,5,12,11,15
003553,5,6,11,17,8,7
003554,4,11,6,13,3,16
003555,15,8,7,8,14,13
003556,17,13,12,18,4,14
003557,8,10,13,12,20,6
003558,15,17,2,3,5,18
003559,10,13,3,12,5,12
003560,20,17,1,4,4,7
003561,1,2,7,10,6,8
003562,11,4,11,7,10,5
003563,4,0,9,6,1,17
003564,19,13,0,20,18,6
003565,9,19,13,12,11,19
003566,1,9,17,10,9,4
003567,18,17,1,5,18,17
003568,15,5,8,5,19,14
003569,18,19,9,6,18,4
003570,3,7,16,14,16,16
003571,3,8,6,14,17,10
003572,12,13,3,9,0,17
003573,10,6,4,17,14,18
003574,17,6,12,4,5,15
003575,18,16,13,0,10,9
003576,10,12,13,12,9,15
003577,16,12,18,13,12,3
003578,15,3,12,6,1,16
003579,15,12,9,3,16,12
003580,5,5,20,15,5,5
003581,0,7,20,8,3,9
003582,5,17,7,1,2,20
003583,1,1,12,12,5,17
003584,6,9,12,8,12,17
003585,14,7,5,2,6,15
003586,18,15,14,12,9,5
003587,0,13,10,1,18,14
003588,1,5,17,16,9,12
003589,3,6,4,2,16,6
003590,11,1,13,2,12,1
003591,14,1,16,11,15,18
003592,6,18,4,8,9,15
003593,19,11,16,19,15,9
003594,8,17,9,3,12,10
003595,11,0,18,15,5,18
003596,15,11,14,18,9,6
003597,1,19,2,15,9,10
003598,4,13,13,16,10,10
003599,5,1,4,14,6,12
003600,10,7,14,3,0,1
003601,10,8,7,14,12,6
003602,19,17,20,5,19,19
003603,14,2,11,16,18,2
003604,13,18,3,12,4,1
003605,7,19,15,10,12,7
003606,16,13,15,1,7,12
003607,11,8,19,19,8,20
003608,18,19,6,8,1,6
003609,3,0,12,13,16,18
003610,19,19,2,16,7,15
003611,0,17,12,2,11,14
003612,9,8,13,15,1,20
003613,15,11,12,6,9,9
003614,14,7,9,17,16,9
003615,13,13,20,8,17,10
003616,7,16,11,3,18,13
003617,14,9,3,2,13,20
003618,6,3,12,17,2,4
003619,18,8,9,12,19,10
003620,17,5,16,10,10,17
003621,11,10,15,1,2,12
003622,7,19,13,4,13,12
003623,7,20,14,6,2,13
003624,9,16,8,1,2,0
003625,18,1,5,12,17,11
003626,5,10,18,3,5,7
003627,1,10,17,19,2,19
003628,14,14,19,4,1,17
003629,4,0,5,3,11,2
003630,16,14,6,15,15,17
003631,3,16,10,17,15,11
003632,13,2,16,3,17,3
003633,14,17,5,9,13,17
003634,18,3,0,11,20,18
003635,7,3,3,8,7,19
003636,7,6,11,3,3,10
003637,20,6,14,6,19,13
003638,4,17,8,15,5,18
003639,15,3,16,1,18,1
003640,11,8,3,5,12,0
003641,12,12,5,4,12,6
003642,5,9,15,12,11,4
003643,1,10,12,9,10,1
003644,12,17,16,5,14,5
003645,14,13,15,9,10,14
003646,15,1,4,6,8,19
003647,20,9,19,10,6,14
003648,1,9,5,20,12,0
003649,0,16,19,0,19,13
003650,13,17,12,6,13,1
003651,1,5,19,18,16,10
003652,12,13,5,4,10,16
003653,11,15,17,3,12,1
003654,8,11,19,19,13,11
003655,16,18,15,4,4,11
003656,4,13,10,10,1,6
003657,13,17,7,5,7,14
003658,13,18,16,17,16,11
003659,8,14,3,14,10,1
003660,12,15,13,5,4,14
003661,4,5,3,12,13,3
003662,16,8,16,18,18,11
003663,16,0,20,9,2,3
003664,16,6,10,18,2,11
003665,10,6,9,17,14,10
003666,14,0,6,12,1,4
003667,13,2,19,12,16,5
003668,6,7,6,2,17,4
003669,8,15,16,5,9,17
003670,9,19,5,2,10,16
003671,16,8,5,7,14,8
003672,6,2,15,13,12,5
003673,6,5,16,13,10,10
003674,20,12,11,13,7,7
003675,17,6,20,6,8,2
003676,14,4,20,4,5,0
003677,10,14,13,11,2,3
003678,3,1,19,12,5,14
003679,4,1,19,17,16,4
003680,15,16,3,0,16,8
003681,0,17,5,7,5,17
003682,10,14,3,9,12,19
003683,11,5,1,0,0,14
003684,19,5,18,9,16,7
003685,18,8,18,3,0,3
003686,16,12,0,2,13,0
003687,7,16,1,20,15,14
003688,11,16,8,2,5,7
003689,13,9,18,13,19,11
003690,14,8,7,3,12,4
003691,19,13,16,16,18,19
003692,6,19,8,11,15,6
003693,16,18,8,3,1,11
003694,14,12,16,2,12,13
003695,6,8,12,5,4,20
003696,10,8,13,16,12,6
003697,20,1,10,9,13,17
003698,18,8,11,12,10,11
003699,2,16,2,11,12,10
003700,16,3,4,20,15,10
003701,2,3,0,2,8,15
003702,19,4,8,14,6,18
003703,12,12,8,1,1,17
003704,4,6,4,5,8,13
003705,10,5,13,16,9,17
003706,3,5,3,18,10,12
003707,20,0,3,18,20,7
003708,14,12,17,20,12,3
003709,7,12,15,11,1,3
003710,7,3,2,9,6,16
003711,9,19,9,4,11,9
003712,10,1,17,3,14,11
003713,15,0,17,1,7,16
003714,19,8,12,19,10,6
003715,19,1,9,11,20,18
003716,8,5,13,2,13,14
003717,20,10,9,16,11,19
003718,0,13,7,4,12,8
003719,6,9,0,12,17,11
003720,20,16,19,4,14,3
003721,9,6,16,10,10,9
003722,10,5,14,11,14,9
003723,16,6,19,3,11,20
003724,10,8,4,16,2,19
003725,14,16,14,13,1,5
003726,16,1,11,1,13,4
003727,12,20,12,19,20,7
003728,4,2,0,7,6,16
003729,16,5,8,12,18,10
003730,11,3,2,15,9,18
003731,17,6,9,0,16,14
003732,18,14,14,11,6,17
003733,10,2,17,5,5,5
003734,4,11,14,14,2,3
003735,8,9,2,12,13,14
003736,17,2,15,3,5,2
003737,0,18,5,9,2,2
003738,14,13,4,12,12,20
003739,2,4,8,17,19,0
003740,1,13,13,5,4,7
003741,10,5,10,9,19,7
003742,16,7,5,15,16,4
003743,10,13,10,3,19,18
003744,10,6,10,19,10,6
003745,7,12,4,17,14,17
003746,16,1,13,19,18,2
003747,14,17,9,8,11,13
003748,19,17,4,9,12,8
003749,10,13,5,9,17,10
003750,1,5,5,1,10,15
003751,3,8,2,1,7,14
003752,7,2,5,5,17,20
003753,19,5,8,18,9,17
003754,14,12,9,2,4,16
003755,15,2,19,3,10,11
003756,9,12,2,2,19,7
003757,11,9,13,12,0,2
003758,8,8,3,5,5,6
003759,16,6,9,11,8,12
003760,7,4,7,12,19,1
003761,11,16,6,12,6,1
003762,14,13,2,17,3,5
003763,7,5,8,18,3,15
003764,1,2,16,6,17,12
003765,16,18,14,7,14,3
003766,12,12,10,11,11,5
003767,1,1,12,17,12,19
003768,4,18,19,6,1,1
003769,20,16,16,14,3,11
003770,18,3,19,9,16,16
003771,5,0,2,11,17,17
003772,5,1,11,5,14,20
003773,2,10,16,5,11,5
003774,8,18,13,4,2,9
003775,17,1,18,19,18,0
003776,12,12,10,17,10,11
003777,3,11,17,15,14,8
003778,10,4,17,14,3,10
003779,9,9,2,10,14,18
003780,6,18,16,19,13,11
003781,13,14,5,7,19,18
003782,5,9,1,3,13,12
003783,16,13,4,14,8,8
003784,7,13,8,2,9,17
003785,0,5,1,12,8,14
003786,5,17,17,4,16,9
003787,0,7,3,7,12,5
003788,20,2,7,11,2,10
003789,18,9,7,17,8,20
003790,17,4,10,11,1,19
003791,14,12,3,10,4,18
003792,0,17,2,5,2,9
003793,6,7,7,17,1,16
003794,8,4,3,17,2,12
003795,2,3,18,8,15,14
003796,13,19,8,10,12,17
003797,18,5,16,15,7,10
003798,19,17,3,10,8,19
003799,20,19,19,10,15,8
003800,2,4,8,9,15,2
003801,16,7,9,10,16,16
003802,12,8,16,19,19,2
003803,11,2,4,20,6,19
003804,2,3,10,6,1,2
003805,17,3,9,11,19,12
003806,16,1,8,1,13,18
003807,11,15,16,11,11,9
003808,17,5,1,14,12,16
003809,2,12,8,2,1,10
003810,1,11,16,11,16,11
003811,18,1,10,15,3,7
003812,5,20,5,16,13,6
003813,12,17,4,10,18,13
003814,13,4,18,2,10,20
003815,11,11,5,19,9,17
003816,2,9,11,7,6,10
003817,16,10,11,8,2,9
003818,15,8,5,12,9,20
003819,10,16,17,18,0,9
003820,18,14,10,18,11,9
003821,16,8,19,8,4,7
003822,15,12,9,1,13,6
003823,1,13,19,13,0,19
003824,17,4,17,12,5,20
003825,10,13,10,19,15,7
003826,5,10,14,15,14,9
003827,18,5,17,1,17,5
003828,11,19,12,15,17,0
003829,12,8,9,19,14,10
003830,16,8,4,13,7,2
003831,16,9,12,11,2,4
003832,11,14,19,8,0,10
003833,6,12,11,15,19,9
003834,2,4,9,2,12,1
003835,11,13,8,8,17,4
003836,11,5,14,1,19,15
003837,2,4,8,5,14,13
003838,1,11,15,17,2,1
003839,3,18,6,10,11,2
003840,8,10,15,14,7,3
003841,6,13,15,16,2,5
003842,16,18,8,12,11,17
003843,4,4,2,8,16,15
003844,5,2,7,12,3,15
003845,7,3,15,11,7,0
003846,18,6,11,4,12,19
003847,8,12,12,2,16,6
003848,14,12,6,8,8,6
003849,6,13,12,13,4,5
003850,8,7,17,8,10,9
003851,6,18,6,13,3,8
003852,7,16,18,7,15,9
003853,0,0,12,9,13,5
003854,3,16,11,16,1,10
003855,2,3,20,20,4,8
003856,15,16,13,13,11,19
003857,11,17,2,1,10,13
003858,5,10,10,9,8,19
003859,14,7,4,0,8,12
003860,6,17,3,12,5,2
003861,12,18,16,13,2,3
003862,11,3,12,11,3,13
003863,15,14,14,10,15,7
003864,0,4,12,8,19,12
003865,7,4,6,11,5,16
003866,17,14,5,8,3,2
003867,18,15,16,11,14,2
003868,12,12,12,2,1,14
003869,3,15,9,7,18,16
003870,11,19,12,14,3,9
003871,5,0,17,15,11,7
003872,17,17,20,1,3,3
003873,5,17,3,4,11,15
003874,3,12,18,6,13,10
003875,19,10,12,13,9,18
003876,19,7,19,9,19,4
003877,12,13,17,10,4,8
003878,15,14,18,17,10,4
003879,11,3,14,5,5,9
003880,11,6,20,1,19,4
003881,3,4,5,8,5,11
003882,17,17,9,9,12,18
003883,7,17,13,17,15,10
003884,14,12,1,4,3,14
003885,7,9,2,6,15,18
003886,12,15,8,15,10,18
003887,16,18,19,6,20,4
003888,2,4,18,18,7,17
003889,8,7,1,16,6,16
003890,7,2,8,12,1,12
003891,12,14,13,7,2,3
003892,3,12,11,11,16,0
003893,9,14,11,14,18,7
003894,6,15,14,12,7,4
003895,13,12,18,8,20,11
003896,17,11,2,2,2,12
003897,17,1,19,10,15,3
003898,16,17,6,18,9,16
003899,10,13,8,10,2,4
003900,2,2,13,7,13,19
003901,8,10,8,19,18,8
003902,19,13,18,4,5,16
003903,15,6,17,4,5,16
003904,17,18,10,6,1,15
003905,13,15,7,1,15,11
003906,13,16,16,9,11,13
003907,19,4,9,17,15,15
003908,11,6,12,1,20,20
003909,13,13,6,7,12,4
003910,9,14,16,6,16,1
003911,3,15,14,4,4,1
003912,4,14,13,18,9,16
003913,16,9,17,3,1,18
003914,9,16,5,4,10,18
003915,19,5,4,9,8,19
003916,1,7,13,18,8,19
003917,4,4,5,17,13,5
003918,2,19,7,7,18,5
003919,10,14,18,7,14,6
003920,18,8,12,13,6,11
003921,12,6,12,17,16,10
003922,10,5,0,6,15,3
003923,7,9,2,15,7,19
003924,10,6,10,17,2,1
003925,2,2,17,12,18,16
003926,1,8,3,3,16,5
003927,8,13,10,0,17,2
003928,6,5,13,16,11,2
003929,16,14,10,12,15,6
003930,15,6,10,14,3,6
003931,3,10,1,1,9,10
003932,1,17,19,3,8,4
003933,19,8,7,14,12,10
003934,15,10,3,9,7,3
003935,8,9,18,10,13,6
003936,6,5,1,16,6,15
003937,1,11,13,8,7,14
003938,6,6,13,4,4,5
003939,16,15,8,6,12,5
003940,13,2,7,8,5,19
003941,3,14,10,13,12,8
003942,14,18,12,12,4,7
003943,5,20,16,18,17,3
003944,15,1,6,16,2,18
003945,17,12,11,17,4,17
003946,16,19,13,1,13,1
003947,1,3,6,12,6,17
003948,9,10,16,11,3,18
003949,8,12,11,12,13,19
003950,1,17,1,18,11,5
003951,12,16,7,3,12,12
003952,6,18,7,3,12,2
003953,3,10,13,20,15,4
003954,13,4,14,20,0,11
003955,2,13,7,19,18,17
003956,14,15,14,15,18,6
003957,16,18,8,15,14,8
003958,18,9,5,15,2,0
003959,1,3,3,8,11,19
003960,9,0,6,12,8,19
003961,10,6,18,3,3,13
003962,14,8,5,9,4,4
003963,12,15,16,3,11,17
003964,19,15,11,10,13,14
003965,8,19,8,11,20,5
003966,3,14,7,12,15,15
003967,19,5,3,8,19,9
003968,15,8,17,14,9,8
003969,15,14,17,18,4,5
003970,11,6,1,5,1,5
003971,18,14,2,15,20,17
003972,0,12,3,5,3,8
003973,8,8,5,1,4,0
003974,3,16,20,19,7,3
003975,16,4,9,11,0,15
003976,8,20,19,5,18,9
003977,19,13,6,7,13,6
003978,3,3,2,17,14,11
003979,12,6,3,17,10,17
003980,1,0,13,9,8,0
003981,9,17,16,5,19,11
003982,18,16,2,17,16,19
003983,6,1,20,3,3,17
003984,20,12,4,9,10,5
003985,9,16,11,10,11,8
003986,15,13,15,5,1,4
003987,10,5,5,4,20,11
003988,2,8,14,19,13,10
003989,20,4,3,1,8,0
003990,0,2,20,1,12,13
003991,20,4,12,10,5,19
003992,19,8,16,18,4,19
003993,9,3,7,5,16,14
003994,20,4,2,0,10,4
003995,19,7,10,13,12,5
003996,2,4,9,20,12,9
003997,20,5,6,4,12,14
003998,8,7,15,9,12,3
003999,13,20,1,18,17,5
004000,16,17,8,13,20,9
004001,7,5,5,16,12,2
004002,11,1,14,15,8,12
004003,17,4,18,16,17,12
004004,9,11,9,2,12,15
004005,15,16,16,16,16,13
004006,13,11,5,1,7,8
004007,20,11,13,10,10,3
004008,10,8,14,12,0,10
004009,12,2,18,5,13,1
004010,9,4,19,6,2,12
004011,3,10,15,19,20,10
004012,4,1,12,9,5,19
004013,7,2,5,11,19,7
004014,1,3,19,1,5,10
004015,15,18,3,5,10,7
004016,2,6,15,10,18,1
004017,8,10,9,12,13,4
004018,17,5,1,4,16,4
004019,3,5,1,10,4,16
004020,4,20,14,13,15,7
004021,18,19,14,16,18,1
004022,15,18,10,11,10,19
004023,13,13,17,5,16,4
004024,11,15,11,0,16,15
004025,2,4,18,16,1,7
004026,17,11,10,4,15,14
004027,14,7,17,13,13,19
004028,3,12,15,19,15,10
004029,6,18,10,11,12,4
004030,11,1,19,1,11,4
004031,2,4,11,19,11,2
004032,9,8,10,10,14,3
004033,18,11,13,10,10,9
004034,5,1,4,8,19,7
004035,16,3,3,1,10,2
004036,6,3,15,6,18,6
004037,17,16,0,15,3,2
004038,13,1,4,6,2,8
004039,19,17,19,6,15,18
004040,7,7,6,6,9,8
004041,8,14,13,18,18,2
004042,17,18,9,6,11,2
004043,5,3,10,17,1,15
004044,16,13,12,16,16,12
004045,7,18,11,9,20,16
004046,5,1,4,13,7,2
004047,2,2,0,14,2,17
004048,5,18,18,10,5,13
004049,8,12,18,9,2,7
004050,14,4,11,3,16,11
004051,17,7,8,5,0,9
004052,3,17,19,14,10,8
004053,1,11,0,10,1,9
004054,6,13,17,12,20,5
004055,16,18,11,13,14,16
004056,14,0,17,17,18,2
004057,7,8,3,3,18,14
004058,16,6,12,4,13,6
004059,15,6,20,0,20,18
004060,5,10,11,6,19,12
004061,9,13,6,4,17,4
004062,18,18,2,14,11,11
004063,10,0,19,18,4,15
004064,15,19,2,6,18,6
004065,15,16,19,5,1,3
004066,11,5,8,14,20,15
004067,8,12,5,10,18,18
004068,1,8,7,13,14,18
004069,13,19,8,19,19,2
004070,12,6,18,6,15,6
004071,19,7,12,8,17,7
004072,13,2,16,5,4,3
004073,13,9,10,3,8,10
004074,5,3,16,0,2,5
004075,10,18,4,4,20,4
004076,5,4,13,18,0,17
004077,4,10,12,11,8,1
004078,13,6,3,9,15,18
004079,3,15,2,5,18,7
004080,9,1,2,6,6,0
004081,13,17,7,16,13,9
004082,1,16,18,11,4,0
004083,19,4,3,19,10,12
004084,4,7,10,13,2,4
004085,9,19,3,1,9,17
004086,13,14,17,3,19,11
004087,2,12,17,1,14,13
004088,17,4,20,13,17,14
004089,17,6,15,20,12,10
004090,3,0,3,8,1,9
004091,4,18,15,19,4,15
004092,6,16,8,7,14,16
004093,16,3,6,17,18,16
004094,6,0,3,19,14,16
004095,15,11,6,6,2,0
004096,19,13,7,15,8,20
004097,9,16,12,9,18,17
004098,7,1,19,13,1,4
004099,3,15,15,15,12,7
004100,4,12,2,15,13,3
004101,9,4,18,2,12,9
004102,5,9,16,14,8,5
004103,15,10,16,20,18,5
004104,13,6,16,13,16,9
004105,6,14,5,8,11,1
004106,8,10,17,19,3,17
004107,19,2,17,13,9,7
004108,9,9,2,7,16,12
004109,12,6,16,19,6,18
004110,13,8,9,10,15,19
004111,12,5,15,2,14,9
004112,5,18,5,0,18,10
004113,1,14,2,19,15,3
004114,5,2,6,5,8,9
004115,7,10,9,16,19,10
004116,5,13,15,11,10,12
004117,1,19,6,14,13,4
004118,11,0,4,5,12,15
004119,13,10,19,9,4,15
004120,15,7,12,10,20,12
004121,12,6,7,10,18,7
004122,12,7,17,8,16,2
004123,7,20,19,15,20,14
004124,18,13,18,6,5,13
004125,13,3,17,7,7,10
004126,18,20,15,16,5,13
004127,12,7,3,19,3,9
004128,1,17,12,19,11,11
004129,16,1,1,14,1,10
004130,9,14,3,13,5,17
004131,5,9,11,1,16,19
004132,18,16,17,1,17,13
004133,12,15,9,15,1,3
004134,7,9,12,2,19,11
004135,16,15,13,2,10,18
004136,6,8,11,8,11,3
004137,18,7,8,7,3,4
004138,18,9,12,4,5,10
004139,8,8,10,15,7,3
004140,15,17,10,2,6,6
004141,16,19,16,5,7,18
004142,19,4,10,8,2,9
004143,16,15,12,18,8,2
004144,1,11,19,9,18,4
004145,18,4,16,15,17,8
004146,6,8,6,2,1,13
004147,19,14,5,4,7,19
004148,7,10,16,16,4,2
004149,9,13,6,1,3,20
004150,4,0,7,13,13,19
004151,7,10,15,11,9,6
004152,10,9,4,4,1,3
004153,1,16,17,18,17,11
004154,9,5,6,18,8,15
004155,9,17,2,17,8,7
004156,9,12,18,6,17,3
004157,15,8,12,5,2,7
004158,5,13,15,14,4,17
004159,1,12,3,13,18,15
004160,6,13,16,18,20,3
004161,12,0,1,7,12,20
004162,5,9,6,2,16,7
004163,4,1,6,13,11,10
004164,7,12,19,15,15,18
004165,14,2,2,17,11,9
004166,4,18,6,1,3,6
004167,14,10,12,20,11,9
004168,5,13,6,19,5,8
004169,6,6,6,10,6,6
004170,19,17,12,19,10,12
004171,1,18,4,10,3,17
004172,2,16,9,19,5,19
004173,2,20,3,14,13,8
004174,3,10,2,12,16,13
004175,15,9,6,18,11,8
004176,12,20,19,6,4,2
004177,16,13,15,16,3,4
004178,19,12,8,8,14,19
004179,14,2,5,17,10,14
004180,13,12,12,18,14,11
004181,10,8,6,7,15,8
004182,4,16,10,3,6,7
004183,11,13,8,10,4,15
004184,20,14,1,9,5,11
004185,8,0,1,16,19,1
004186,10,20,0,5,2,4
004187,17,11,14,5,15,13
004188,13,16,0,4,18,14
004189,4,2,0,12,4,8
004190,2,11,15,5,18,5
004191,20,4,19,7,19,17
004192,5,17,14,11,10,1
004193,11,17,3,2,18,2
004194,7,16,5,9,16,15
004195,8,2,1,13,12,14
004196,16,13,20,2,20,4
004197,3,14,17,9,10,5
004198,13,7,0,17,18,15
004199,4,11,0,14,10,8
004200,13,11,19,8,3,15
004201,12,11,13,18,9,18
004202,10,1,18,17,17,12
004203,4,15,13,0,16,5
004204,0,4,12,8,8,10
004205,4,12,10,3,14,5
004206,18,12,13,8,1,6
004207,2,13,12,14,4,2
004208,2,6,0,8,15,14
004209,1,3,13,12,13,17
004210,7,5,9,0,14,4
004211,15,5,17,10,8,19
004212,15,3,17,7,11,12
004213,8,3,4,7,16,19
004214,1,17,7,6,7,18
004215,16,17,7,14,12,1
004216,6,2,14,20,11,4
004217,8,14,7,2,10,2
004218,10,9,4,18,17,5
004219,19,13,1,12,18,6
004220,5,15,4,16,14,16
004221,3,10,7,11,1,8
004222,15,4,10,14,6,12
004223,10,18,2,19,13,16
004224,16,1,6,9,4,13
004225,13,9,20,1,17,4
004226,1,15,17,10,18,12
004227,19,4,4,10,2,11
004228,2,18,4,15,9,12
004229,4,8,13,11,17,18
004230,5,12,10,17,14,11
004231,12,2,18,4,10,10
004232,1,8,14,11,16,14
004233,5,12,20,15,6,12
004234,3,3,18,19,15,5
004235,14,13,2,9,18,19
004236,1,6,19,1,9,6
004237,17,18,14,4,7,8
004238,15,18,6,9,19,2
004239,6,7,2,13,10,1
004240,16,3,3,7,3,20
004241,4,6,12,1,16,3
004242,16,10,6,6,7,6
004243,13,7,10,3,16,12
004244,14,14,10,2,15,5
